"","hour","day","month","year","mw"
"49317",21,16,8,2021,4765.226
"49318",22,16,8,2021,4442.056
"49319",23,16,8,2021,4125.167
"49320",0,17,8,2021,3905.169
"49321",1,17,8,2021,3764.861
"49322",2,17,8,2021,3631.271
"49323",3,17,8,2021,3578.068
"49324",4,17,8,2021,3590.693
"49325",5,17,8,2021,3728.043
"49326",6,17,8,2021,4012.864
"49327",7,17,8,2021,4144.014
"49328",8,17,8,2021,4259.953
"49329",9,17,8,2021,4419.135
"49330",10,17,8,2021,4559.407
"49331",11,17,8,2021,4719.197
"49332",12,17,8,2021,4821.173
"49333",13,17,8,2021,4904.14
"49334",14,17,8,2021,4973.525
"49335",15,17,8,2021,4984.488
"49336",16,17,8,2021,4932.474
"49337",17,17,8,2021,4861.577
"49338",18,17,8,2021,4794.052
"49339",19,17,8,2021,4783.756
"49340",20,17,8,2021,4781.978
"49341",21,17,8,2021,4642.371
"49342",22,17,8,2021,4388.335
"49343",23,17,8,2021,4126.793
"49344",0,18,8,2021,3963.768
"49345",1,18,8,2021,3858.255
"49346",2,18,8,2021,3774.466
"49347",3,18,8,2021,3693.252
"49348",4,18,8,2021,3723.654
"49349",5,18,8,2021,3847.019
"49350",6,18,8,2021,4044.41
"49351",7,18,8,2021,4193.774
"49352",8,18,8,2021,4330.17
"49353",9,18,8,2021,4447.818
"49354",10,18,8,2021,4577.727
"49355",11,18,8,2021,4784.143
"49356",12,18,8,2021,4972.909
"49357",13,18,8,2021,5174.519
"49358",14,18,8,2021,5334.125
"49359",15,18,8,2021,5465.268
"49360",16,18,8,2021,5567.444
"49361",17,18,8,2021,5584.535
"49362",18,18,8,2021,5580.06
"49363",19,18,8,2021,5398.299
"49364",20,18,8,2021,5262.33
"49365",21,18,8,2021,5011.119
"49366",22,18,8,2021,4645.07
"49367",23,18,8,2021,4275.089
"49368",0,19,8,2021,3992.27
"49369",1,19,8,2021,3799.475
"49370",2,19,8,2021,3679.329
"49371",3,19,8,2021,3608.22
"49372",4,19,8,2021,3624.62
"49373",5,19,8,2021,3733.086
"49374",6,19,8,2021,3961.997
"49375",7,19,8,2021,4123.164
"49376",8,19,8,2021,4292.918
"49377",9,19,8,2021,4496.43
"49378",10,19,8,2021,4742.407
"49379",11,19,8,2021,4948.071
"49380",12,19,8,2021,5129.001
"49381",13,19,8,2021,5290.425
"49382",14,19,8,2021,5315.232
"49383",15,19,8,2021,5399.765
"49384",16,19,8,2021,5365.386
"49385",17,19,8,2021,5318.325
"49386",18,19,8,2021,5255.371
"49387",19,19,8,2021,5090.138
"49388",20,19,8,2021,4982.711
"49389",21,19,8,2021,4768.808
"49390",22,19,8,2021,4448.265
"49391",23,19,8,2021,4148.411
"49392",0,20,8,2021,3907.867
"49393",1,20,8,2021,3739.005
"49394",2,20,8,2021,3639.241
"49395",3,20,8,2021,3577.032
"49396",4,20,8,2021,3586.124
"49397",5,20,8,2021,3716.524
"49398",6,20,8,2021,3950.089
"49399",7,20,8,2021,4087.493
"49400",8,20,8,2021,4233.884
"49401",9,20,8,2021,4430.582
"49402",10,20,8,2021,4584.11
"49403",11,20,8,2021,4804.955
"49404",12,20,8,2021,5044.298
"49405",13,20,8,2021,5277.847
"49406",14,20,8,2021,5421.209
"49407",15,20,8,2021,5485.773
"49408",16,20,8,2021,5448.56
"49409",17,20,8,2021,5325.799
"49410",18,20,8,2021,5161.763
"49411",19,20,8,2021,4959.494
"49412",20,20,8,2021,4811.835
"49413",21,20,8,2021,4599.777
"49414",22,20,8,2021,4268.282
"49415",23,20,8,2021,3969.111
"49416",0,21,8,2021,3702.426
"49417",1,21,8,2021,3518.544
"49418",2,21,8,2021,3423.662
"49419",3,21,8,2021,3338.581
"49420",4,21,8,2021,3314.101
"49421",5,21,8,2021,3354.262
"49422",6,21,8,2021,3401.483
"49423",7,21,8,2021,3487.947
"49424",8,21,8,2021,3696.419
"49425",9,21,8,2021,3960.75
"49426",10,21,8,2021,4256.131
"49427",11,21,8,2021,4583.414
"49428",12,21,8,2021,4869.584
"49429",13,21,8,2021,5102.408
"49430",14,21,8,2021,5296.379
"49431",15,21,8,2021,5426.082
"49432",16,21,8,2021,5522.633
"49433",17,21,8,2021,5540.974
"49434",18,21,8,2021,5424.069
"49435",19,21,8,2021,5105.211
"49436",20,21,8,2021,4916.119
"49437",21,21,8,2021,4662.823
"49438",22,21,8,2021,4348.534
"49439",23,21,8,2021,4094.305
"49440",0,22,8,2021,3824.195
"49441",1,22,8,2021,3619.186
"49442",2,22,8,2021,3489.074
"49443",3,22,8,2021,3388.385
"49444",4,22,8,2021,3334.384
"49445",5,22,8,2021,3316.833
"49446",6,22,8,2021,3354.441
"49447",7,22,8,2021,3402.529
"49448",8,22,8,2021,3650.61
"49449",9,22,8,2021,3922.671
"49450",10,22,8,2021,4279.274
"49451",11,22,8,2021,4657.826
"49452",12,22,8,2021,4984.848
"49453",13,22,8,2021,5216.272
"49454",14,22,8,2021,5387.849
"49455",15,22,8,2021,5504.268
"49456",16,22,8,2021,5626.407
"49457",17,22,8,2021,5653.527
"49458",18,22,8,2021,5531.737
"49459",19,22,8,2021,5318.039
"49460",20,22,8,2021,5173.926
"49461",21,22,8,2021,4897.976
"49462",22,22,8,2021,4533.164
"49463",23,22,8,2021,4182.765
"49464",0,23,8,2021,3905.104
"49465",1,23,8,2021,3713.517
"49466",2,23,8,2021,3589.507
"49467",3,23,8,2021,3522.873
"49468",4,23,8,2021,3510.18
"49469",5,23,8,2021,3625.336
"49470",6,23,8,2021,3904.285
"49471",7,23,8,2021,4057.488
"49472",8,23,8,2021,4231.641
"49473",9,23,8,2021,4529.932
"49474",10,23,8,2021,4906.17
"49475",11,23,8,2021,5276.218
"49476",12,23,8,2021,5570.803
"49477",13,23,8,2021,5803.59
"49478",14,23,8,2021,5941.085
"49479",15,23,8,2021,6050.277
"49480",16,23,8,2021,6128.11
"49481",17,23,8,2021,6128.916
"49482",18,23,8,2021,6033.21
"49483",19,23,8,2021,5815.97
"49484",20,23,8,2021,5661.006
"49485",21,23,8,2021,5318.561
"49486",22,23,8,2021,4899.796
"49487",23,23,8,2021,4510.286
"49488",0,24,8,2021,4180.175
"49489",1,24,8,2021,3939.605
"49490",2,24,8,2021,3898.395
"49491",3,24,8,2021,3807.383
"49492",4,24,8,2021,3766.639
"49493",5,24,8,2021,3876.23
"49494",6,24,8,2021,4161.561
"49495",7,24,8,2021,4317.116
"49496",8,24,8,2021,4540.369
"49497",9,24,8,2021,4809.342
"49498",10,24,8,2021,5207.605
"49499",11,24,8,2021,5634.049
"49500",12,24,8,2021,6025.341
"49501",13,24,8,2021,6350.889
"49502",14,24,8,2021,6455.923
"49503",15,24,8,2021,6508.584
"49504",16,24,8,2021,6582.044
"49505",17,24,8,2021,6546.897
"49506",18,24,8,2021,6522.382
"49507",19,24,8,2021,6283.069
"49508",20,24,8,2021,6053.676
"49509",21,24,8,2021,5690.707
"49510",22,24,8,2021,5185.942
"49511",23,24,8,2021,4802.764
"49512",0,25,8,2021,4363.511
"49513",1,25,8,2021,4101.168
"49514",2,25,8,2021,3916.536
"49515",3,25,8,2021,3808.497
"49516",4,25,8,2021,3771.393
"49517",5,25,8,2021,3856.106
"49518",6,25,8,2021,4101.056
"49519",7,25,8,2021,4244.171
"49520",8,25,8,2021,4445.116
"49521",9,25,8,2021,4744.461
"49522",10,25,8,2021,5132.009
"49523",11,25,8,2021,5585.65
"49524",12,25,8,2021,5939.884
"49525",13,25,8,2021,6183.31
"49526",14,25,8,2021,6290.067
"49527",15,25,8,2021,6197.588
"49528",16,25,8,2021,6062.935
"49529",17,25,8,2021,5892.391
"49530",18,25,8,2021,5762.833
"49531",19,25,8,2021,5587.739
"49532",20,25,8,2021,5470.184
"49533",21,25,8,2021,5193.414
"49534",22,25,8,2021,4820.882
"49535",23,25,8,2021,4479.554
"49536",0,26,8,2021,4197.936
"49537",1,26,8,2021,3958.198
"49538",2,26,8,2021,3784.842
"49539",3,26,8,2021,3653.603
"49540",4,26,8,2021,3660.335
"49541",5,26,8,2021,3793.543
"49542",6,26,8,2021,4082.261
"49543",7,26,8,2021,4218.526
"49544",8,26,8,2021,4357.231
"49545",9,26,8,2021,4615.231
"49546",10,26,8,2021,5020.133
"49547",11,26,8,2021,5358.988
"49548",12,26,8,2021,5686.165
"49549",13,26,8,2021,5982.651
"49550",14,26,8,2021,6044.121
"49551",15,26,8,2021,5996.822
"49552",16,26,8,2021,6019.599
"49553",17,26,8,2021,5975.597
"49554",18,26,8,2021,5882.541
"49555",19,26,8,2021,5700.738
"49556",20,26,8,2021,5631.633
"49557",21,26,8,2021,5356.932
"49558",22,26,8,2021,4959.751
"49559",23,26,8,2021,4540.294
"49560",0,27,8,2021,4279.108
"49561",1,27,8,2021,4040.354
"49562",2,27,8,2021,3903.022
"49563",3,27,8,2021,3821.328
"49564",4,27,8,2021,3787.149
"49565",5,27,8,2021,3894.406
"49566",6,27,8,2021,4133.156
"49567",7,27,8,2021,4270.5
"49568",8,27,8,2021,4485.793
"49569",9,27,8,2021,4751.961
"49570",10,27,8,2021,5094.895
"49571",11,27,8,2021,5465.779
"49572",12,27,8,2021,5815.711
"49573",13,27,8,2021,6067.925
"49574",14,27,8,2021,6168.973
"49575",15,27,8,2021,6074.133
"49576",16,27,8,2021,6052.933
"49577",17,27,8,2021,5929.868
"49578",18,27,8,2021,5885.218
"49579",19,27,8,2021,5666.787
"49580",20,27,8,2021,5506.843
"49581",21,27,8,2021,5232.908
"49582",22,27,8,2021,4852.804
"49583",23,27,8,2021,4530.893
"49584",0,28,8,2021,4249.854
"49585",1,28,8,2021,3989.542
"49586",2,28,8,2021,3880.377
"49587",3,28,8,2021,3765.625
"49588",4,28,8,2021,3712.775
"49589",5,28,8,2021,3688.982
"49590",6,28,8,2021,3714.656
"49591",7,28,8,2021,3800.551
"49592",8,28,8,2021,4072.173
"49593",9,28,8,2021,4390.346
"49594",10,28,8,2021,4803.151
"49595",11,28,8,2021,5232.274
"49596",12,28,8,2021,5557.403
"49597",13,28,8,2021,5805.074
"49598",14,28,8,2021,5967.541
"49599",15,28,8,2021,6061.566
"49600",16,28,8,2021,6086.75
"49601",17,28,8,2021,6085.144
"49602",18,28,8,2021,5974.697
"49603",19,28,8,2021,5718.837
"49604",20,28,8,2021,5563.411
"49605",21,28,8,2021,5260.039
"49606",22,28,8,2021,4900.665
"49607",23,28,8,2021,4560.496
"49608",0,29,8,2021,4264.382
"49609",1,29,8,2021,4024.905
"49610",2,29,8,2021,3851.717
"49611",3,29,8,2021,3734.095
"49612",4,29,8,2021,3651.816
"49613",5,29,8,2021,3615.462
"49614",6,29,8,2021,3640.179
"49615",7,29,8,2021,3671.227
"49616",8,29,8,2021,3895.467
"49617",9,29,8,2021,4234.427
"49618",10,29,8,2021,4616.568
"49619",11,29,8,2021,5008.992
"49620",12,29,8,2021,5358.985
"49621",13,29,8,2021,5552.291
"49622",14,29,8,2021,5689.828
"49623",15,29,8,2021,5756.918
"49624",16,29,8,2021,5750.334
"49625",17,29,8,2021,5692.204
"49626",18,29,8,2021,5524.647
"49627",19,29,8,2021,5287.074
"49628",20,29,8,2021,5146.249
"49629",21,29,8,2021,4882.522
"49630",22,29,8,2021,4518.503
"49631",23,29,8,2021,4195.093
"49632",0,30,8,2021,3928.61
"49633",1,30,8,2021,3770.972
"49634",2,30,8,2021,3720.662
"49635",3,30,8,2021,3639.519
"49636",4,30,8,2021,3638.44
"49637",5,30,8,2021,3754.254
"49638",6,30,8,2021,4014.078
"49639",7,30,8,2021,4140.306
"49640",8,30,8,2021,4356.48
"49641",9,30,8,2021,4609.805
"49642",10,30,8,2021,4947.1
"49643",11,30,8,2021,5274.768
"49644",12,30,8,2021,5490.674
"49645",13,30,8,2021,5581.121
"49646",14,30,8,2021,5640.083
"49647",15,30,8,2021,5668.543
"49648",16,30,8,2021,5698.183
"49649",17,30,8,2021,5648.828
"49650",18,30,8,2021,5453.665
"49651",19,30,8,2021,5237.737
"49652",20,30,8,2021,5041.349
"49653",21,30,8,2021,4821.597
"49654",22,30,8,2021,4557.512
"49655",23,30,8,2021,4319.076
"49656",0,31,8,2021,3978.703
"49657",1,31,8,2021,3827.282
"49658",2,31,8,2021,3738.961
"49659",3,31,8,2021,3683.787
"49660",4,31,8,2021,3652.06
"49661",5,31,8,2021,3775.931
"49662",6,31,8,2021,4022.253
"49663",7,31,8,2021,4136.524
"49664",8,31,8,2021,4270.823
"49665",9,31,8,2021,4408.688
"49666",10,31,8,2021,4582.782
"49667",11,31,8,2021,4714.721
"49668",12,31,8,2021,4784.631
"49669",13,31,8,2021,4903.631
"49670",14,31,8,2021,4960.381
"49671",15,31,8,2021,4972.612
"49672",16,31,8,2021,4973.005
"49673",17,31,8,2021,4969.157
"49674",18,31,8,2021,4935.065
"49675",19,31,8,2021,4901.15
"49676",20,31,8,2021,4860.444
"49677",21,31,8,2021,4625.783
"49678",22,31,8,2021,4356.287
"49679",23,31,8,2021,4090.838
"49680",0,1,9,2021,3867.801
"49681",1,1,9,2021,3731.611
"49682",2,1,9,2021,3649.305
"49683",3,1,9,2021,3606.461
"49684",4,1,9,2021,3644.073
"49685",5,1,9,2021,3763.235
"49686",6,1,9,2021,4023.143
"49687",7,1,9,2021,4177.072
"49688",8,1,9,2021,4274.639
"49689",9,1,9,2021,4364.913
"49690",10,1,9,2021,4423.486
"49691",11,1,9,2021,4463.192
"49692",12,1,9,2021,4499.715
"49693",13,1,9,2021,4508.283
"49694",14,1,9,2021,4434.227
"49695",15,1,9,2021,4335.254
"49696",16,1,9,2021,4504.901
"49697",17,1,9,2021,4647.433
"49698",18,1,9,2021,4573.135
"49699",19,1,9,2021,4446.001
"49700",20,1,9,2021,4424.387
"49701",21,1,9,2021,4238.365
"49702",22,1,9,2021,4001.206
"49703",23,1,9,2021,3738.83
"49704",0,2,9,2021,3514.648
"49705",1,2,9,2021,3378.914
"49706",2,2,9,2021,3296.27
"49707",3,2,9,2021,3206.168
"49708",4,2,9,2021,3221.546
"49709",5,2,9,2021,3369.419
"49710",6,2,9,2021,3620.227
"49711",7,2,9,2021,3717.763
"49712",8,2,9,2021,3812.741
"49713",9,2,9,2021,3954.248
"49714",10,2,9,2021,4055.313
"49715",11,2,9,2021,4169.872
"49716",12,2,9,2021,4290.825
"49717",13,2,9,2021,4445.233
"49718",14,2,9,2021,4592.848
"49719",15,2,9,2021,4674
"49720",16,2,9,2021,4794.057
"49721",17,2,9,2021,4836.98
"49722",18,2,9,2021,4741.771
"49723",19,2,9,2021,4526.62
"49724",20,2,9,2021,4413.246
"49725",21,2,9,2021,4128.394
"49726",22,2,9,2021,3850.067
"49727",23,2,9,2021,3568.733
"49728",0,3,9,2021,3335.267
"49729",1,3,9,2021,3187.371
"49730",2,3,9,2021,3125.701
"49731",3,3,9,2021,3105.487
"49732",4,3,9,2021,3109.148
"49733",5,3,9,2021,3205.4
"49734",6,3,9,2021,3443.072
"49735",7,3,9,2021,3578.537
"49736",8,3,9,2021,3680.223
"49737",9,3,9,2021,3751.167
"49738",10,3,9,2021,3886.067
"49739",11,3,9,2021,4026.992
"49740",12,3,9,2021,4152.703
"49741",13,3,9,2021,4300.954
"49742",14,3,9,2021,4475.228
"49743",15,3,9,2021,4594.729
"49744",16,3,9,2021,4688.226
"49745",17,3,9,2021,4721.644
"49746",18,3,9,2021,4630
"49747",19,3,9,2021,4406.658
"49748",20,3,9,2021,4264.999
"49749",21,3,9,2021,4036.153
"49750",22,3,9,2021,3772.577
"49751",23,3,9,2021,3500.908
"49752",0,4,9,2021,3261.461
"49753",1,4,9,2021,3095.97
"49754",2,4,9,2021,3014.723
"49755",3,4,9,2021,2966.387
"49756",4,4,9,2021,2961.834
"49757",5,4,9,2021,2998.18
"49758",6,4,9,2021,3047.696
"49759",7,4,9,2021,3085.471
"49760",8,4,9,2021,3215.808
"49761",9,4,9,2021,3366.218
"49762",10,4,9,2021,3554.354
"49763",11,4,9,2021,3761.103
"49764",12,4,9,2021,3952.66
"49765",13,4,9,2021,4171.215
"49766",14,4,9,2021,4355.647
"49767",15,4,9,2021,4502.331
"49768",16,4,9,2021,4618.878
"49769",17,4,9,2021,4661.99
"49770",18,4,9,2021,4545.484
"49771",19,4,9,2021,4370.156
"49772",20,4,9,2021,4261.696
"49773",21,4,9,2021,4071.531
"49774",22,4,9,2021,3824.047
"49775",23,4,9,2021,3583.454
"49776",0,5,9,2021,3364.773
"49777",1,5,9,2021,3237.487
"49778",2,5,9,2021,3154.909
"49779",3,5,9,2021,3110.064
"49780",4,5,9,2021,3107.449
"49781",5,5,9,2021,3147.777
"49782",6,5,9,2021,3195.688
"49783",7,5,9,2021,3240.795
"49784",8,5,9,2021,3386.833
"49785",9,5,9,2021,3572.996
"49786",10,5,9,2021,3740.026
"49787",11,5,9,2021,3904.697
"49788",12,5,9,2021,4083.922
"49789",13,5,9,2021,4209.677
"49790",14,5,9,2021,4289.298
"49791",15,5,9,2021,4328.121
"49792",16,5,9,2021,4341.528
"49793",17,5,9,2021,4327.706
"49794",18,5,9,2021,4262.699
"49795",19,5,9,2021,4207.64
"49796",20,5,9,2021,4186.771
"49797",21,5,9,2021,4045.257
"49798",22,5,9,2021,3828.427
"49799",23,5,9,2021,3614.506
"49800",0,6,9,2021,3458.225
"49801",1,6,9,2021,3328.506
"49802",2,6,9,2021,3271.128
"49803",3,6,9,2021,3213.334
"49804",4,6,9,2021,3202.448
"49805",5,6,9,2021,3231.942
"49806",6,6,9,2021,3284.152
"49807",7,6,9,2021,3314.786
"49808",8,6,9,2021,3473.045
"49809",9,6,9,2021,3683.502
"49810",10,6,9,2021,3942.976
"49811",11,6,9,2021,4194.208
"49812",12,6,9,2021,4381.026
"49813",13,6,9,2021,4536.571
"49814",14,6,9,2021,4668.695
"49815",15,6,9,2021,4785.837
"49816",16,6,9,2021,4841.083
"49817",17,6,9,2021,4856.193
"49818",18,6,9,2021,4720.917
"49819",19,6,9,2021,4494.124
"49820",20,6,9,2021,4381.553
"49821",21,6,9,2021,4105.521
"49822",22,6,9,2021,3785.931
"49823",23,6,9,2021,3520.669
"49824",0,7,9,2021,3313.544
"49825",1,7,9,2021,3200.986
"49826",2,7,9,2021,3136.287
"49827",3,7,9,2021,3118.153
"49828",4,7,9,2021,3153.643
"49829",5,7,9,2021,3294.949
"49830",6,7,9,2021,3537.009
"49831",7,7,9,2021,3680.72
"49832",8,7,9,2021,3800.324
"49833",9,7,9,2021,3910.391
"49834",10,7,9,2021,4134.955
"49835",11,7,9,2021,4368.022
"49836",12,7,9,2021,4613.524
"49837",13,7,9,2021,4859.188
"49838",14,7,9,2021,5061.49
"49839",15,7,9,2021,5229.729
"49840",16,7,9,2021,5342.575
"49841",17,7,9,2021,5354.675
"49842",18,7,9,2021,5232.388
"49843",19,7,9,2021,5024.839
"49844",20,7,9,2021,4892.807
"49845",21,7,9,2021,4597.289
"49846",22,7,9,2021,4254.805
"49847",23,7,9,2021,3952.468
"49848",0,8,9,2021,3719.504
"49849",1,8,9,2021,3541.911
"49850",2,8,9,2021,3436.463
"49851",3,8,9,2021,3380.671
"49852",4,8,9,2021,3385.208
"49853",5,8,9,2021,3483.645
"49854",6,8,9,2021,3745.304
"49855",7,8,9,2021,3902.881
"49856",8,8,9,2021,4030.373
"49857",9,8,9,2021,4188.093
"49858",10,8,9,2021,4434.635
"49859",11,8,9,2021,4651.821
"49860",12,8,9,2021,4864.273
"49861",13,8,9,2021,5025.437
"49862",14,8,9,2021,5177.717
"49863",15,8,9,2021,5204.506
"49864",16,8,9,2021,5271.994
"49865",17,8,9,2021,5251.105
"49866",18,8,9,2021,5133.235
"49867",19,8,9,2021,4976.223
"49868",20,8,9,2021,4906.774
"49869",21,8,9,2021,4655.033
"49870",22,8,9,2021,4335.369
"49871",23,8,9,2021,4053.417
"49872",0,9,9,2021,3831.531
"49873",1,9,9,2021,3689.135
"49874",2,9,9,2021,3586.148
"49875",3,9,9,2021,3531.408
"49876",4,9,9,2021,3524.852
"49877",5,9,9,2021,3635.943
"49878",6,9,9,2021,3896.037
"49879",7,9,9,2021,4002.389
"49880",8,9,9,2021,4071.847
"49881",9,9,9,2021,4137.432
"49882",10,9,9,2021,4265.367
"49883",11,9,9,2021,4375.47
"49884",12,9,9,2021,4481.551
"49885",13,9,9,2021,4597.176
"49886",14,9,9,2021,4672.352
"49887",15,9,9,2021,4752.1
"49888",16,9,9,2021,4815.971
"49889",17,9,9,2021,4803.209
"49890",18,9,9,2021,4671.155
"49891",19,9,9,2021,4525.619
"49892",20,9,9,2021,4453.7
"49893",21,9,9,2021,4206.261
"49894",22,9,9,2021,3923.818
"49895",23,9,9,2021,3656.886
"49896",0,10,9,2021,3417.269
"49897",1,10,9,2021,3271.089
"49898",2,10,9,2021,3209.383
"49899",3,10,9,2021,3157.644
"49900",4,10,9,2021,3186.731
"49901",5,10,9,2021,3315.743
"49902",6,10,9,2021,3582.339
"49903",7,10,9,2021,3684.293
"49904",8,10,9,2021,3767.949
"49905",9,10,9,2021,3859.071
"49906",10,10,9,2021,3993.734
"49907",11,10,9,2021,4103.068
"49908",12,10,9,2021,4237.8
"49909",13,10,9,2021,4328.408
"49910",14,10,9,2021,4416.542
"49911",15,10,9,2021,4479.487
"49912",16,10,9,2021,4541.256
"49913",17,10,9,2021,4538.103
"49914",18,10,9,2021,4430.35
"49915",19,10,9,2021,4252.929
"49916",20,10,9,2021,4185.163
"49917",21,10,9,2021,3979.305
"49918",22,10,9,2021,3748.295
"49919",23,10,9,2021,3537.419
"49920",0,11,9,2021,3336.461
"49921",1,11,9,2021,3215.849
"49922",2,11,9,2021,3208.269
"49923",3,11,9,2021,3168.439
"49924",4,11,9,2021,3145.483
"49925",5,11,9,2021,3211.679
"49926",6,11,9,2021,3286.007
"49927",7,11,9,2021,3350.114
"49928",8,11,9,2021,3508.468
"49929",9,11,9,2021,3590.018
"49930",10,11,9,2021,3722.861
"49931",11,11,9,2021,3842.983
"49932",12,11,9,2021,4002.785
"49933",13,11,9,2021,4161.142
"49934",14,11,9,2021,4305.924
"49935",15,11,9,2021,4408.972
"49936",16,11,9,2021,4546.25
"49937",17,11,9,2021,4592.821
"49938",18,11,9,2021,4501.381
"49939",19,11,9,2021,4358.794
"49940",20,11,9,2021,4260.085
"49941",21,11,9,2021,4044.426
"49942",22,11,9,2021,3802.177
"49943",23,11,9,2021,3559.155
"49944",0,12,9,2021,3359.763
"49945",1,12,9,2021,3215.579
"49946",2,12,9,2021,3134.397
"49947",3,12,9,2021,3069.738
"49948",4,12,9,2021,3036.985
"49949",5,12,9,2021,3061.989
"49950",6,12,9,2021,3116.899
"49951",7,12,9,2021,3163.846
"49952",8,12,9,2021,3337.869
"49953",9,12,9,2021,3535.432
"49954",10,12,9,2021,3727.892
"49955",11,12,9,2021,3964.435
"49956",12,12,9,2021,4218.992
"49957",13,12,9,2021,4452.351
"49958",14,12,9,2021,4658.313
"49959",15,12,9,2021,4826.388
"49960",16,12,9,2021,4968.845
"49961",17,12,9,2021,5024.693
"49962",18,12,9,2021,4913.22
"49963",19,12,9,2021,4781.688
"49964",20,12,9,2021,4676.642
"49965",21,12,9,2021,4389.34
"49966",22,12,9,2021,4077.892
"49967",23,12,9,2021,3777.95
"49968",0,13,9,2021,3607.447
"49969",1,13,9,2021,3483.468
"49970",2,13,9,2021,3374.766
"49971",3,13,9,2021,3366.289
"49972",4,13,9,2021,3392.789
"49973",5,13,9,2021,3545.522
"49974",6,13,9,2021,3755.24
"49975",7,13,9,2021,3866.092
"49976",8,13,9,2021,4047.464
"49977",9,13,9,2021,4269.179
"49978",10,13,9,2021,4501.318
"49979",11,13,9,2021,4726.059
"49980",12,13,9,2021,4971.033
"49981",13,13,9,2021,5229.584
"49982",14,13,9,2021,5424.288
"49983",15,13,9,2021,5600.011
"49984",16,13,9,2021,5685.008
"49985",17,13,9,2021,5667.411
"49986",18,13,9,2021,5494.988
"49987",19,13,9,2021,5280.65
"49988",20,13,9,2021,5132.241
"49989",21,13,9,2021,4768.941
"49990",22,13,9,2021,4416.632
"49991",23,13,9,2021,4098.507
"49992",0,14,9,2021,3816.16
"49993",1,14,9,2021,3631.601
"49994",2,14,9,2021,3537.13
"49995",3,14,9,2021,3456.403
"49996",4,14,9,2021,3473.072
"49997",5,14,9,2021,3598.798
"49998",6,14,9,2021,3858.886
"49999",7,14,9,2021,3993.167
"50000",8,14,9,2021,4058.333
"50001",9,14,9,2021,4170.942
"50002",10,14,9,2021,4415.671
"50003",11,14,9,2021,4758.244
"50004",12,14,9,2021,5061.72
"50005",13,14,9,2021,5395.416
"50006",14,14,9,2021,5600.687
"50007",15,14,9,2021,5831.673
"50008",16,14,9,2021,5832.98
"50009",17,14,9,2021,5799.985
"50010",18,14,9,2021,5606.038
"50011",19,14,9,2021,5357.362
"50012",20,14,9,2021,5176.789
"50013",21,14,9,2021,4828.392
"50014",22,14,9,2021,4472.503
"50015",23,14,9,2021,4138.32
"50016",0,15,9,2021,3878.991
"50017",1,15,9,2021,3688.09
"50018",2,15,9,2021,3533.406
"50019",3,15,9,2021,3408.206
"50020",4,15,9,2021,3444.706
"50021",5,15,9,2021,3554.4
"50022",6,15,9,2021,3815.07
"50023",7,15,9,2021,3946.881
"50024",8,15,9,2021,4044.877
"50025",9,15,9,2021,4189.706
"50026",10,15,9,2021,4426.861
"50027",11,15,9,2021,4636.563
"50028",12,15,9,2021,4844.625
"50029",13,15,9,2021,5032.876
"50030",14,15,9,2021,5145.724
"50031",15,15,9,2021,5134.895
